time,v(v_in),v(out),v(c1),v(c2)
2.434151068937967597e-03,3.304075025582092540e+00,4.979338599573869040e+00,2.982553852867278810e+00,4.999999973001388653e+00
2.435151068937967730e-03,3.292553169103527910e+00,4.979272394768639032e+00,2.990317808530380095e+00,4.999999956188693417e+00
2.436151068937967862e-03,3.281000023982906022e+00,4.979209766660728675e+00,2.998111204712552880e+00,4.999999972954998206e+00
2.437151068937967995e-03,3.269416046318629476e+00,4.979142035501042507e+00,3.005917008910952148e+00,4.999999956214874253e+00
2.438151068937968128e-03,3.257801693426292555e+00,4.979077866612941605e+00,3.013750557428207522e+00,4.999999972904896062e+00
2.439151068937968261e-03,3.246157423820666743e+00,4.979008573508361124e+00,3.021596741274775955e+00,4.999999956274891133e+00
2.440151068937968393e-03,3.234483697197571228e+00,4.978942824476624729e+00,3.029469208661641044e+00,4.999999972849933805e+00
2.441151068937968526e-03,3.222780974415744737e+00,4.978871927015250165e+00,3.037354464326646575e+00,4.999999956326228734e+00
2.442151068937968659e-03,3.211049717478657417e+00,4.978804554319583353e+00,3.045264668975835587e+00,4.999999972789852087e+00
2.443151068937968792e-03,3.199290389516226352e+00,4.978732007250987301e+00,3.053187719113743093e+00,4.999999956366822040e+00
2.444151068937968924e-03,3.187503454766600797e+00,4.978662965076861013e+00,3.061134474102247260e+00,4.999999972722467767e+00
2.445151068937969057e-03,3.175689378557772002e+00,4.978588721143588636e+00,3.069094043279805284e+00,4.999999956434751702e+00
2.446151068937969190e-03,3.163848627289246540e+00,4.978517961728604391e+00,3.077076146458572303e+00,4.999999972644351587e+00
2.447151068937969322e-03,3.151981668413603721e+00,4.978441971770378949e+00,3.085070955452445585e+00,4.999999956440717597e+00
2.448151068937969455e-03,3.140088970418066339e+00,4.978369445402852200e+00,3.093087189242762047e+00,4.999999972586260277e+00
2.449151068937969588e-03,3.128171002805977707e+00,4.978291658294720534e+00,3.101115954037528155e+00,4.999999956453047290e+00
2.450151068937969721e-03,3.116228236078309788e+00,4.978217313229096774e+00,3.109165087229940116e+00,4.999999972481953492e+00
2.451151068937969853e-03,3.104261141715022987e+00,4.978137675779365168e+00,3.117226519328613055e+00,4.999999956352859876e+00
2.452151068937969986e-03,3.092270192156525432e+00,4.978061458128509642e+00,3.125307308679674989e+00,4.999999972231138123e+00
2.453151068937970119e-03,3.080255860784974153e+00,4.977979914962097574e+00,3.133400115235457584e+00,4.999999956128577061e+00
2.454151068937970252e-03,3.068218621905592691e+00,4.977901768581222797e+00,3.141511307148733056e+00,4.999999971768984253e+00
2.455151068937970384e-03,3.056158950727968282e+00,4.977818262016715956e+00,3.149634191437250319e+00,4.999999955504027760e+00
2.456151068937970517e-03,3.044077323347258446e+00,4.977738128377559690e+00,3.157774523172491854e+00,4.999999970640988778e+00
2.457151068937970650e-03,3.031974216725439319e+00,4.977652598296194775e+00,3.165926184936176835e+00,4.999999953803879293e+00
2.458151068937970782e-03,3.019850108672426536e+00,4.977570416354700100e+00,3.174094385969427279e+00,4.999999967859756644e+00
2.459151068937970915e-03,3.007705477827252505e+00,4.977482800059610746e+00,3.182273522026843438e+00,4.999999949479579264e+00
2.460151068937971048e-03,2.995540803639141547e+00,4.977398506110517928e+00,3.190468315485057715e+00,4.999999960894712103e+00
2.461151068937971181e-03,2.983356566348608130e+00,4.977308738174620828e+00,3.198673620603977863e+00,4.999999938400271127e+00
2.462151068937971313e-03,2.971153246968470718e+00,4.977222265694517311e+00,3.206893725003966633e+00,4.999999943148904613e+00
2.463151068937971446e-03,2.958931327264882949e+00,4.977130277792598534e+00,3.215123894021283846e+00,4.999999910205040976e+00
2.464151068937971579e-03,2.946691289738318176e+00,4.977041557257958715e+00,3.223368026967841082e+00,4.999999897992943865e+00
2.465151068937971712e-03,2.934433617604489175e+00,4.976947277965043881e+00,3.231621759272885530e+00,4.999999838107770600e+00
2.466151068937971844e-03,2.922158794775310042e+00,4.976856236628512065e+00,3.239888644553754471e+00,4.999999782573667950e+00
2.467151068937971977e-03,2.909867305839761276e+00,4.976759591157850160e+00,3.248164655309005333e+00,4.999999653444051617e+00
2.468151068937972110e-03,2.897559636044786835e+00,4.976666152726186176e+00,3.256453041399456350e+00,4.999999486741573129e+00
2.469151068937972242e-03,2.885236271276108599e+00,4.976567062514913431e+00,3.264750089468619443e+00,4.999999179472768951e+00
2.470151068937972375e-03,2.872897698039074132e+00,4.976471146592990280e+00,3.273058794284481543e+00,4.999998726759249834e+00
2.471151068937972508e-03,2.860544403439417405e+00,4.976369528514062779e+00,3.281375754282042756e+00,4.999997960418809839e+00
2.472151068937972641e-03,2.848176875164071031e+00,4.976271049443701244e+00,3.289703780634954722e+00,4.999996770174132799e+00
2.473151068937972773e-03,2.835795601461863491e+00,4.976166814042342956e+00,3.298039827757246911e+00,4.999994818835936883e+00
2.474151068937972906e-03,2.823401071124284734e+00,4.976065678161414318e+00,3.306386661030379592e+00,4.999991723451724823e+00
2.475151068937973039e-03,2.810993773466172740e+00,4.975958725318911924e+00,3.314741749354858324e+00,4.999986708359531740e+00
2.476151068937973172e-03,2.798574198306383654e+00,4.975854824033384638e+00,3.323108127717538274e+00,4.999978683711538530e+00
2.477151068937973304e-03,2.786142835948496987e+00,4.975745031802849105e+00,3.331484230612064668e+00,4.999965735642684095e+00
2.478151068937973437e-03,2.773700177161391611e+00,4.975638223505795210e+00,3.339874143591676781e+00,4.999944939060871008e+00
2.479151068937973570e-03,2.761246713159948740e+00,4.975525418723083071e+00,3.348278474732309107e+00,4.999911422649086390e+00
2.480151068937973702e-03,2.748782935585592835e+00,4.975415481034081822e+00,3.356704318020482525e+00,4.999857492226628786e+00
2.481151068937973835e-03,2.736309336486927979e+00,4.975299362288958527e+00,3.365157419038334208e+00,4.999770587741539707e+00
2.482151068937973968e-03,2.723826408300281887e+00,4.975185867556131569e+00,3.373653195525824877e+00,4.999630614849029264e+00
2.483151068937974101e-03,2.711334643830291213e+00,4.975065798494214597e+00,3.382211114446801226e+00,4.999405021791937465e+00
2.484151068937974233e-03,2.698834536230418468e+00,4.974947768875128240e+00,3.390868165208736684e+00,4.999041484661299606e+00
2.485151068937974366e-03,2.686326578983517788e+00,4.974822214317335956e+00,3.399678946099353727e+00,4.998455530082259735e+00
2.486151068937974499e-03,2.673811265882324761e+00,4.974697206420162665e+00,3.408736629795621642e+00,4.997511257525980355e+00
2.487151068937974632e-03,2.661289091009963581e+00,4.974562235808725141e+00,3.418186423547194597e+00,4.995989911367209935e+00
2.488151068937974764e-03,2.648760548720463959e+00,4.974423887016644841e+00,3.428266347888348609e+00,4.993540422530371892e+00
2.489151068937974897e-03,2.636226133619216760e+00,4.974269150959617747e+00,3.439352870617721880e+00,4.989600930196180784e+00
2.490151068937975030e-03,2.623686340543473605e+00,4.974100584558000193e+00,3.452049625952323897e+00,4.983277418808828685e+00
2.491151068937975162e-03,2.611141664542783847e+00,4.973898499780830207e+00,3.467304345877405325e+00,4.973159928244646366e+00
2.492151068937975295e-03,2.598592600859493729e+00,4.973654589254917546e+00,3.486593763513817557e+00,4.957057467298063180e+00
2.493151068937975428e-03,2.586039644909128743e+00,4.973331228589670694e+00,3.512153048732655769e+00,4.931646984836120851e+00
2.494151068937975561e-03,2.573483292260909217e+00,4.972890782012915345e+00,3.547241487315409891e+00,4.892085879458739406e+00
2.495151068937975693e-03,2.560924038618138887e+00,4.972247112732623542e+00,3.596291102574838749e+00,4.831776835357366906e+00
2.496151068937975826e-03,2.548362379798638777e+00,4.971282442726185025e+00,3.664661919364313292e+00,4.742727702686553748e+00
2.497151068937975959e-03,2.535798811715197498e+00,4.969775378188435511e+00,3.757479964836517805e+00,4.617243513379043485e+00
2.498151068937976092e-03,2.523233830355959828e+00,4.967373859740830788e+00,3.877189798866220283e+00,4.451529897662590329e+00
2.499151068937976224e-03,2.510667931764889449e+00,4.963336839079763863e+00,4.020346893464963323e+00,4.250379336062252378e+00
2.500151068937976357e-03,2.498101612022136209e+00,4.956254926988608034e+00,4.175977058734132719e+00,4.029757148467984607e+00
2.501151068937976490e-03,2.485535367224493086e+00,4.942151343796716390e+00,4.328018757382649184e+00,3.813049817645306927e+00
2.502151068937976622e-03,2.472969693465781216e+00,4.885080088549610622e+00,4.461607844964079916e+00,3.622209871319812535e+00
2.503151068937976755e-03,2.460405086817291309e+00,1.079943134020231676e+00,4.580857521559487999e+00,3.469796900475119461e+00
2.503977601254722338e-03,2.450021191653054764e+00,-7.439253603888876243e-02,4.749494020012525297e+00,3.374439362781628038e+00
2.504614769501669475e-03,2.442017221642941660e+00,6.936142800237969641e-02,4.815625201227178742e+00,3.317462351346473159e+00
2.505216085647155380e-03,2.434464468144567739e+00,-5.752203080511823774e-02,4.850705102255317591e+00,3.275275895281959393e+00
2.506008981599892188e-03,2.424506848861732511e+00,5.487983182465763082e-02,4.903118240215808221e+00,3.233353596312449341e+00
2.507008981599892321e-03,2.411951006540301368e+00,-4.910989810007516249e-02,4.932505350456124482e+00,3.197437475588438272e+00
2.508008981599892454e-03,2.399398640242374814e+00,4.676424105110502105e-02,4.963832423331695054e+00,3.174560717993366588e+00
2.509008981599892586e-03,2.386850245513871371e+00,-4.268789393355350292e-02,4.971993604166340397e+00,3.160175109410361838e+00
2.510008981599892719e-03,2.374306317743931416e+00,4.011684166378718525e-02,4.987653468684541735e+00,3.151212724818292621e+00
2.511008981599892852e-03,2.361767352145348386e+00,-3.697189791109590368e-02,4.987691518861383067e+00,3.145642659213080172e+00
